Time,TotalHb_Left,smoothed,diff,,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
16.2,0.061385,0.0631357,0.00534288,,0.325873,0.273093,0.083874,0.050279,0.094333,64.034143,64.354945,0,0,27.25,1.326057,0,0.227371,58,0,-73,4,112,0
16.3,0.061904,0.06366616,0.00587334,,0.312957,0.350775,0.08346,0.010178,0.149141,64.034143,64.385248,0,0,27.25,1.69455,0,-0.222986,58,0,-73,4,112,0
16.4,0.061539,0.06420918,0.00641636,,0.294929,0.116277,0.082076,-0.024648,-0.123831,64.081762,64.337629,0,0,27.25,1.613831,0,-0.221368,58,0,-73,4,112,0
16.5,0.060828,0.0645239,0.00673108,,0.28979,0.14124,0.080658,-0.04197,-0.119085,64.15695,64.262441,0,0,27.25,1.405418,0,-0.44509,59,0,-72,4,112,0
16.6,0.064368,0.06470174,0.00690892,,0.320702,0.429682,0.083853,0.121238,0.35106,64.353203,64.31006,0,0,27.25,1.115341,0,-0.668185,59,0,-71,4,112,0
16.7,0.067943,0.0649753,0.00718248,,0.331049,0.456264,0.087194,0.149392,0.408773,64.474268,64.381098,0,0,27.125,0.739914,0,-0.443302,60,0,-71,4,113,0
16.8,0.067994,0.0653458,0.00755298,,0.333639,0.301437,0.086368,0.128901,0.22232,64.545307,64.452136,0,0,27.125,0.824341,0,-0.444117,60,0,-70,4,113,0
16.9,0.065921,0.0657184,0.00792558,,0.331049,0.221968,0.083715,0.123791,0.149141,64.618753,64.452136,0,0,27.125,0.824165,0,-0.668185,61,0,-70,4,113,0
17,0.0645,0.06604622,0.0082534,0.00773762,0.331049,0.291111,0.081926,0.108492,0.207091,64.571134,64.499755,0,0,27.25,1.115341,0,-0.668185,61,0,-70,4,112,0
17.1,0.067142,0.0664081,0.00861528,0.0080995,0.325873,0.340347,0.084023,0.07045,0.199494,64.547715,64.476336,0,0,27.25,1.323463,0,-0.892091,61,0,-70,4,113,0
17.2,0.06749,0.06673744,0.00894462,,0.312957,0.219426,0.083222,0.030188,0.035219,64.547715,64.476336,0,0,27.25,1.240913,0,-0.892908,62,0,-70,4,113,0
17.3,0.068057,0.06695034,0.00915752,,0.310377,0.224512,0.082503,0.005188,0.003488,64.618753,64.428717,0,0,27.25,1.531845,0,-0.668185,62,0,-70,4,113,0
17.4,0.069601,0.06712588,0.00933306,,0.292359,0.379563,0.082983,-0.027126,0.131637,64.618753,64.30591,0,0,27.25,1.45063,0,-0.218099,63,0,-70,4,113,0
17.5,0.069513,0.06739848,0.00960566,,0.287223,0.293691,0.082589,-0.019687,0.067152,64.546158,64.30591,0,0,27.125,1.533386,0,0.004467,63,0,-70,4,113,0
17.6,0.069766,0.06772924,0.00993642,,0.323287,0.252581,0.082569,0.134016,0.176773,64.593777,64.30591,0,0,27.25,1.823166,0,0.002968,63,0,-70,4,113,0
17.7,0.067981,0.06793576,0.01014294,,0.331049,0.183964,0.080481,0.136575,0.114194,64.664815,64.30591,0,0,27.25,1.579445,0,0.01038,64,0,-70,4,113,0
17.8,0.070501,0.06800398,0.01021116,,0.32846,0.405879,0.082323,0.116136,0.322451,64.735853,64.1528,0,0,27.25,1.073997,0,-0.441813,64,0,-69,4,114,0
17.9,0.074897,0.06807512,0.0102823,,0.33623,0.432334,0.085753,0.121238,0.338036,64.613046,64.200419,0,0,27.25,0.779099,0,-0.895054,65,0,-70,4,114,0
18,0.077032,0.0681686,0.01037578,0.00986,0.33623,0.342952,0.086721,0.098319,0.217238,64.589627,64.252188,0,0,27.25,0.779099,0,-0.895054,65,0,-70,4,115,0
18.1,0.073887,0.06827872,0.0104859,0.00997012,0.32846,0.280807,0.082782,0.057833,0.114194,64.445143,64.252188,0,0,27.25,1.032326,0,-0.892582,65,0,-71,4,114,0
18.2,0.069837,0.06845224,0.01065942,,0.323287,0.39797,0.077425,0.032695,0.184335,64.300658,64.204569,0,0,27.125,1.821823,0,-0.891912,66,0,-71,4,113,0
18.3,0.069069,0.06869804,0.01090522,,0.312957,0.247465,0.075216,0.005188,0.008357,64.253039,64.15695,0,0,27.125,1.901901,0,-0.445271,66,0,-72,4,113,0
18.4,0.067318,0.06884286,0.01105004,,0.305223,-0.009129,0.072961,-0.019687,-0.252613,64.056786,64.15695,0,0,27.25,1.902397,0,-0.222363,66,0,-73,4,113,0
18.5,0.067354,0.06880064,0.01100782,,0.305223,0.232151,0.071936,0.035203,0.027878,63.981598,64.15695,0,0,27.25,1.902397,0,-0.222363,67,0,-73,4,113,0
18.6,0.070802,0.06866812,0.0108753,,0.33623,0.469608,0.074453,0.149392,0.395598,63.981598,64.227988,0,0,27.25,1.695389,0,-0.000403,67,0,-73,4,114,0
18.7,0.07675,0.06856904,0.01077622,,0.331049,0.421735,0.079307,0.121238,0.317267,63.910559,64.227988,0,0,27.25,1.982712,0,-0.00189,67,0,-73,4,115,0
18.8,0.077909,0.0684513,0.01065848,,0.341417,0.275663,0.079597,0.121238,0.184335,63.787752,64.1528,0,0,27.125,1.614685,0,0.002024,68,0,-74,4,115,0
18.9,0.07331,0.06827146,0.01047864,,0.33623,0.291111,0.074032,0.118686,0.186858,63.787752,64.204569,0,0,27.25,1.533386,0,0.004467,68,0,-74,4,114,0
19,0.070857,0.06818882,0.010396,0.00988022,0.333639,0.382189,0.070525,0.088167,0.237595,63.912116,64.327376,0,0,27.25,1.533386,0,0.004467,69,0,-73,4,114,0
19.1,0.072212,0.06817004,0.01037722,0.00986144,0.318119,0.186489,0.070765,0.045248,-0.008663,63.841078,64.398414,0,0,27.25,1.368126,0,-0.216448,69,0,-74,4,114,0
19.2,0.073262,0.06799676,0.01020394,,0.315537,0.153768,0.070882,0.017673,-0.059375,63.841078,64.421833,0,0,27.25,1.532013,0,-0.443959,69,0,-74,4,114,0
19.3,0.072018,0.06769592,0.0099031,,0.315537,0.221968,0.069129,-0.004777,-0.008663,63.718271,64.497021,0,0,27.25,1.40593,0,-0.222002,70,0,-74,4,114,0
19.4,0.072223,0.0673763,0.00958348,,0.305223,0.35861,0.068547,-0.014722,0.111707,63.718271,64.374214,0,0,27.25,1.323463,0,-0.444279,70,0,-74,4,114,0
19.5,0.074345,0.06709254,0.00929972,,0.331049,0.327343,0.070882,0.131458,0.273419,63.789309,64.445252,0,0,27.25,1.323463,0,-0.444279,70,0,-74,4,114,0
19.6,0.073222,0.06679862,0.0090058,,0.344013,0.178919,0.0705,0.139136,0.136632,63.860348,64.445252,0,0,27.25,1.532532,0,-0.219739,71,0,-74,4,114,0
19.7,0.069958,0.0664549,0.00866208,,0.338823,0.288533,0.06737,0.111039,0.196965,63.931386,64.492872,0,0,27.25,1.870811,0,-0.216816,71,0,-73,4,113,0
19.8,0.069166,0.06612472,0.0083319,,0.338823,0.280807,0.066759,0.116136,0.2147,63.856198,64.417684,0,0,27.25,1.951401,0,-0.21847,71,0,-74,4,113,0
19.9,0.072268,0.06574888,0.00795606,,0.331049,0.278235,0.070168,0.093241,0.194436,63.979005,64.394264,0,0,27.25,1.951401,0,-0.21847,71,0,-73,4,114,0
20,0.072427,0.06525052,0.0074577,,0.323287,0.216884,0.070799,0.060354,0.096811,64.101812,64.394264,0,0,27.25,1.741669,0,-0.219102,72,0,-72,4,114,0
20.1,0.069656,0.06471702,0.0069242,,0.315537,0.298853,0.067925,0.027683,0.136632,64.17285,64.394264,0,0,27.25,1.323463,0,-0.444279,73,0,-72,4,113,0
20.2,0.066924,0.06419664,0.00640382,,0.305223,0.270525,0.065418,0.002695,0.094333,64.196269,64.346645,0,0,27.25,1.032326,0,-0.443789,74,0,-72,4,113,0
20.3,0.065933,0.0637212,0.00592838,,0.292359,0.123753,0.06433,-0.027126,-0.095287,64.196269,64.346645,0,0,27.25,1.406784,0,0.001073,75,0,-72,4,113,0
20.4,0.063441,0.0631474,0.00535458,,0.28979,0.098877,0.06211,0.020173,-0.061778,64.123674,64.294877,0,0,27.25,1.533386,0,0.004467,76,0,-72,4,112,0
20.5,0.06264,0.06243028,0.00463746,,0.320702,0.216884,0.062333,0.149392,0.2147,64.123674,64.223838,0,0,27.25,1.742523,0,0.005422,77,0,-72,4,112,0
20.6,0.065421,0.06162702,0.0038342,,0.325873,0.361224,0.065989,0.144262,0.343241,64.194712,64.1528,0,0,27.25,1.742523,0,0.005422,78,0,-72,4,113,0
20.7,0.068819,0.06083422,0.0030414,,0.323287,0.273093,0.06974,0.128901,0.235045,64.194712,64.077612,0,0,27.25,1.45063,0,-0.218099,79,0,-72,4,113,0
20.8,0.066621,0.05999442,0.0022016,,0.320702,0.227057,0.068285,0.128901,0.199494,64.317519,64.002424,0,0,27.25,1.323463,0,-0.444279,79,0,-71,4,113,0
20.9,0.063156,0.0591813,0.00138848,,0.318119,0.350775,0.065109,0.108492,0.301747,64.440326,64.054193,0,0,27.25,1.323463,0,-0.444279,80,0,-71,4,112,0
21,0.06067,0.05851542,,,0.302647,0.237251,0.063121,0.060354,0.134134,64.440326,64.054193,0,0,27.25,1.323982,0,-0.22038,81,0,-71,4,112,0
21.1,0.058615,0.0578339,,,0.297501,0.1113,0.061796,0.035203,-0.015939,64.392707,64.006574,0,0,27.25,1.323982,0,-0.22038,82,0,-71,4,111,0
21.2,0.055498,0.05698518,,,0.287223,0.091439,0.059524,0.010178,-0.064179,64.345088,63.883767,0,0,27.25,1.532532,0,-0.219739,83,0,-71,4,111,0
21.3,0.052912,0.05596664,,,0.279529,0.199131,0.057607,-0.014722,0.025434,64.345088,63.883767,0,0,27.25,1.696564,0,0.222159,84,0,-71,4,110,0
21.4,0.057407,0.0549387,,,0.274406,0.327343,0.062908,0.025178,0.196965,64.222281,63.954805,0,0,27.25,2.111656,0,0.001459,85,0,-72,4,111,0
21.5,0.059889,0.05390664,,,0.312957,0.280807,0.066866,0.157099,0.301747,64.151243,63.883767,0,0,27.25,1.903229,0,0.000531,86,0,-72,4,111,0
21.6,0.055704,0.05284794,,,0.307799,0.211806,0.063421,0.144262,0.204558,64.080205,63.812729,0,0,27.25,1.614685,0,0.002024,87,0,-73,4,111,0
21.7,0.052901,0.05181464,,,0.305223,0.298853,0.061115,0.131458,0.273419,63.932422,63.664945,0,0,27.25,1.157761,0,-0.44264,87,0,-73,4,110,0
21.8,0.052013,0.05078474,,,0.307799,0.239803,0.06109,0.139136,0.232498,63.98419,63.716714,0,0,27.25,1.240913,0,-0.443463,88,0,-73,4,110,0
21.9,0.051733,0.049723,,,0.302647,0.189015,0.061375,0.111039,0.149141,64.108554,63.839521,0,0,27.25,1.367424,0,-0.668185,89,0,-72,4,110,0
22,0.049804,0.04857246,,,0.292359,0.168843,0.059944,0.080566,0.104253,64.179593,63.910559,0,0,27.25,1.450111,0,-0.443139,90,0,-72,4,109,0
22.1,0.049956,0.0473885,,,0.287223,0.322151,0.060559,0.045248,0.202025,64.336055,63.933979,0,0,27.25,1.822327,0,-0.220738,91,0,-71,4,109,0
22.2,0.050981,0.0462702,,,0.274406,0.24491,0.062213,0.020173,0.106737,64.213248,64.366309,0,0,27.25,1.533386,0,0.004467,92,0,-72,4,110,0
22.3,0.049265,0.04516442,,,0.269288,0.1113,0.06098,-0.002288,-0.066578,64.017846,64.366309,0,0,27.25,1.615868,0,0.225395,93,0,-73,4,109,0
22.4,0.044683,0.04406426,,,0.28979,0.148753,0.057524,0.098319,0.09929,63.895039,64.366309,0,0,27.25,1.534584,0,0.228652,94,0,-73,4,108,0
22.5,0.042838,0.04292966,,,0.310377,0.216884,0.056903,0.164817,0.242697,63.824001,64.295271,0,0,27.25,1.369003,0,0.009404,95,0,-74,4,108,0
22.6,0.043747,0.04179264,,,0.305223,0.285957,0.058772,0.139136,0.275987,63.800581,64.147488,0,0,27.25,1.45063,0,-0.218099,96,0,-74,4,108,0
22.7,0.044209,0.04062104,,,0.307799,0.191542,0.059916,0.139136,0.174254,63.652798,64.147488,0,0,27.25,1.24144,0,-0.218747,96,0,-75,4,108,0
22.8,0.041811,0.03946154,,,0.312957,0.275663,0.057819,0.134016,0.237595,63.704567,64.199257,0,0,27.25,1.741158,0,-0.44364,97,0,-74,4,108,0
22.9,0.039041,0.038384,,,0.305223,0.273093,0.056012,0.100861,0.224862,63.827374,64.199257,0,0,27.25,1.774681,0,-0.224594,98,0,-74,4,107,0
23,0.036869,0.03741056,,,0.287223,0.201664,0.054765,0.055314,0.106737,63.827374,64.270295,0,0,27.25,1.488129,0,-0.001344,99,0,-74,4,107,0
23.1,0.034247,0.03642884,,,0.282092,0.118768,0.052934,0.027683,-0.011089,63.850793,64.293714,0,0,27.25,1.488129,0,-0.001344,100,0,-74,4,106,0
23.2,0.027847,0.03534564,,,0.276967,0.047038,0.048101,0.005188,-0.088125,63.923388,64.366309,0,0,27.25,1.282639,0,0.219644,100,0,-73,4,105,0
23.3,0.028413,0.03424092,,,0.266731,0.24491,0.049777,0.002695,0.08938,63.87162,64.314541,0,0,27.25,1.324844,0,0.003506,100,0,-74,4,105,0
23.4,0.034024,0.03316254,,,0.300073,0.267957,0.056705,0.154529,0.288851,63.87162,64.314541,0,0,27.25,1.532532,0,-0.219739,100,0,-74,4,106,0
23.5,0.033278,0.03211214,,,0.307799,0.1966,0.057851,0.162243,0.227406,63.800581,64.243502,0,0,27.25,1.450111,0,-0.443139,100,0,-74,4,106,0
23.6,0.028366,0.03106568,,,0.310377,0.206732,0.054233,0.149392,0.2147,63.573081,64.095719,0,0,27.25,1.240913,0,-0.443463,100,0,-75,4,105,0
23.7,0.025823,0.030062,,,0.318119,0.285957,0.053171,0.157099,0.304331,63.500485,63.663388,0,0,27.25,1.323463,0,-0.444279,100,0,-75,4,105,0
23.8,0.026512,0.02917592,,,0.312957,0.291111,0.054718,0.134016,0.275987,63.624849,63.715157,0,0,27.25,1.323463,0,-0.444279,100,0,-75,4,105,0
23.9,0.021707,0.02832822,,,0.297501,0.024984,0.051192,0.090703,-0.020784,63.676618,63.715157,0,0,27.25,1.532532,0,-0.219739,100,0,-75,4,104,0
24,0.017922,0.02734524,,,0.297501,0.168843,0.048533,0.067924,0.081959,63.676618,63.786195,0,0,27.25,1.659904,0,-0.442817,100,0,-75,4,103,0
24.1,0.020547,0.0262965,,,0.282092,0.293691,0.052567,0.035203,0.181813,63.700037,63.858791,0,0,27.25,1.578049,0,-0.441988,100,0,-74,4,104,0
24.2,0.021767,0.02534632,,,0.276967,0.189015,0.05497,0.010178,0.052388,63.772633,63.786195,0,0,27.25,1.741669,0,-0.219102,100,0,-74,4,104,0
24.3,0.018931,0.02442848,,,0.276967,0.054411,0.053045,0.025178,-0.071375,63.720864,63.734427,0,0,27.25,1.613327,0,-0.444773,100,0,-74,4,103,0
24.4,0.014696,0.02347686,,,0.315537,0.153768,0.050854,0.175126,0.2147,63.649826,63.663388,0,0,27.25,1.487282,0,-0.223613,100,0,-75,4,102,0
24.5,0.015147,0.0225494,,,0.320702,0.342952,0.052225,0.169969,0.385083,63.649826,63.59235,0,0,27.25,1.695389,0,-0.000403,100,0,-75,4,103,0
24.6,0.017307,0.02165104,,,0.323287,0.273093,0.055274,0.15967,0.312089,63.574638,63.444567,0,0,27.25,1.40593,0,-0.222002,100,0,-75,4,103,0
24.7,0.014669,0.02066288,,,0.323287,0.146247,0.053436,0.157099,0.156662,63.697445,63.496336,0,0,27.25,1.324844,0,0.003506,100,0,-74,4,102,0
24.8,0.014158,0.01958902,,,0.323287,0.24491,0.053635,0.139136,0.250359,63.749213,63.548104,0,0,27.25,1.532532,0,-0.219739,100,0,-74,4,102,0
24.9,0.015538,0.01862184,,,0.312957,0.335142,0.055553,0.103403,0.301747,63.820252,63.548104,0,0,27.25,1.323288,0,-0.668185,100,0,-74,4,103,0
25,0.015576,0.01781748,,,0.305223,0.206732,0.056274,0.07045,0.144134,63.820252,63.548104,0,0,27.25,1.741158,0,-0.44364,100,0,-74,4,103,0
25.1,0.011076,0.01699116,,,0.297501,0.061794,0.052144,0.047763,-0.047348,63.695888,63.6207,0,0,27.25,1.950729,0,-0.668185,100,0,-74,4,102,0
25.2,0.008949,0.0161158,,,0.282092,0.148753,0.050194,0.015173,0.010793,63.695888,63.548104,0,0,27.25,1.741669,0,-0.219102,100,0,-74,4,101,0
25.3,0.012056,0.01525826,,,0.287223,0.275663,0.05416,0.047763,0.186858,63.644119,63.548104,0,0,27.25,1.533386,0,0.004467,100,0,-75,4,102,0
25.4,0.014769,0.0144621,,,0.312957,0.250022,0.057967,0.172547,0.299165,63.788603,63.548104,0,0,27.25,1.324844,0,0.003506,100,0,-74,4,102,0
25.5,0.013554,0.01367206,,,0.32846,0.1613,0.057492,0.175126,0.219778,63.933088,63.282568,0,0,27.25,1.406784,0,0.001073,100,0,-73,4,102,0
25.6,0.011261,0.0129071,,,0.331049,0.250022,0.056254,0.164817,0.304331,63.785305,63.139838,0,0,27.25,1.532013,0,-0.443959,100,0,-74,4,102,0
25.7,0.013583,0.01224602,,,0.320702,0.387443,0.059467,0.157099,0.427277,63.837073,63.264202,0,0,27.25,1.950897,0,-0.443324,100,0,-74,4,102,0
25.8,0.012702,0.01174176,,,0.325873,0.186489,0.059072,0.144262,0.196965,64.033327,63.64384,0,0,27.25,1.870811,0,-0.216816,100,0,-73,4,102,0
25.9,0.010636,0.01117896,,,0.318119,0.247465,0.057541,0.105947,0.22232,64.104365,63.714878,0,0,27.25,1.661278,0,0.007892,100,0,-72,4,102,0
26,0.008347,0.01047178,,,0.307799,0.126247,0.056158,0.075506,0.081959,64.052596,63.663109,0,0,27.25,1.951401,0,-0.21847,100,0,-73,4,101,0
26.1,0.008431,0.00982318,,,0.294929,0.113788,0.0569,0.047763,0.035219,64.052596,63.735704,0,0,27.25,1.822327,0,-0.220738,100,0,-73,4,101,0
26.2,0.011194,0.00932076,,,0.287223,0.229604,0.060542,0.020173,0.129141,63.857194,63.61134,0,0,27.25,1.821655,0,-0.668185,100,0,-74,4,102,0
26.3,0.010527,0.00879054,,,0.318119,0.191542,0.060609,0.146826,0.209626,63.857194,63.682378,0,0,27.25,1.741158,0,-0.89273,100,0,-74,4,102,0
26.4,0.008258,0.00821336,,,0.33623,0.25514,0.059777,0.19063,0.340638,63.786156,63.61134,0,0,27.25,1.567383,0,-0.668185,100,0,-74,4,101,0
26.5,0.007452,0.00788298,,,0.331049,0.252581,0.059501,0.164817,0.296585,63.661792,63.486976,0,0,27.25,1.567383,0,-0.668185,100,0,-75,4,101,0
26.6,0.008195,0.0075725,,,0.33623,0.267957,0.06114,0.164817,0.309501,63.661792,63.538745,0,0,27.25,1.405243,0,-0.668185,100,0,-75,4,101,0
26.7,0.007009,0.00704618,,,0.33623,0.260263,0.061035,0.154529,0.294005,63.786156,63.663109,0,0,27.25,1.693878,0,-0.668185,100,0,-74,4,101,0
26.8,0.004432,0.0065092,,,0.323287,0.12126,0.059034,0.116136,0.106737,63.837924,63.734147,0,0,27.25,1.741669,0,-0.219102,100,0,-74,4,100,0
26.9,0.00536,0.00621162,,,0.320702,0.247465,0.060795,0.093241,0.217238,63.69344,63.805186,0,0,27.25,1.532532,0,-0.219739,100,0,-74,4,101,0
27,0.004886,0.00599522,,,0.305223,0.153768,0.060957,0.057833,0.086905,63.497187,63.87532,0,0,27.25,1.85424,0,-0.22619,100,0,-75,4,100,0
27.1,0.000548,0.00567828,,,0.300073,0.113788,0.057455,0.035203,0.015668,63.569782,63.945454,0,0,27.25,1.649063,0,-0.00613,100,0,-75,4,100,0
27.2,-0.002712,0.00533812,,,0.292359,0.093917,0.054494,0.027683,-0.032876,63.518013,64.016493,0,0,27.25,1.567551,0,-0.446696,100,0,-75,4,100,0
27.3,0.000906,0.00507252,,,0.333639,0.335142,0.059644,0.182872,0.39823,63.373529,63.688624,0,0,27.25,1.487282,0,-0.223613,100,0,-76,4,100,0
27.4,0.004465,0.00473574,,,0.333639,0.355997,0.063925,0.19063,0.416695,63.30249,63.617586,0.440187,0.347433,27.25,1.323463,0,-0.444279,100,0,-76,4,100,0
27.5,0.001522,0.00425906,,,0.346609,0.093917,0.061708,0.180289,0.149141,63.229895,63.54499,0.440187,0.347433,27.375,1.450111,0,-0.893232,99,0,-77,4,100,0
27.6,-2.10E-05,0.00383472,,,0.344013,0.234701,0.060941,0.180289,0.283701,63.1573,63.596759,0.440187,0.347433,27.25,1.157761,0,-0.89373,99,0,-77,4,100,0
27.7,0.001332,0.00358386,,,0.344013,0.283381,0.063082,0.15967,0.304331,63.1573,63.721123,0.440187,0.347433,27.25,1.240913,0,-0.892908,98,0,-77,4,100,0
27.8,0.002003,0.00334482,,,0.32846,0.319557,0.064439,0.123791,0.294005,63.105531,63.721123,0.440187,0.347433,27.25,1.157761,0,-0.44264,98,0,-77,4,100,0
27.9,-0.000461,0.0030009,,,0.333639,0.168843,0.062882,0.098319,0.144134,63.105531,63.721123,0.440187,0.347433,27.25,1.532532,0,-0.219739,98,0,-77,4,100,0
28,-0.001379,0.0025832,,,0.318119,0.176398,0.062557,0.0654,0.101771,63.229895,63.793718,0.440187,0.347433,27.25,1.821823,0,-0.444458,97,0,-77,4,100,0
28.1,0.001193,0.00221162,,,0.305223,0.262826,0.065888,0.037713,0.166707,63.229895,63.669354,0.440187,0.347433,27.25,1.950729,0,-0.668185,97,0,-77,4,100,0
28.2,0.002634,0.00182406,,,0.302647,0.136237,0.06734,0.035203,0.018108,63.105531,63.54499,0.440187,0.347433,27.25,1.821823,0,-0.891912,97,0,-77,4,100,0
28.3,0.000273,0.00134464,,,0.325873,0.166328,0.065537,0.172547,0.189383,63.105531,63.405205,0.440187,0.347433,27.25,1.532013,0,-0.892412,96,0,-77,4,100,0
28.4,-0.001335,0.00095902,,,0.344013,0.216884,0.064529,0.188042,0.275987,63.105531,63.139669,0.44025,0.347947,27.25,1.531845,0,-0.668185,96,0,-77,4,100,0
28.5,0.000848,0.00057492,,,0.33623,0.324747,0.066893,0.164817,0.348452,63.032936,63.139669,0.440303,0.348375,27.25,1.531845,0,-0.668185,96,0,-78,4,100,0
28.6,0.003245,0.00020306,,,0.346609,0.350775,0.069882,0.175126,0.392967,62.96034,63.264033,0.440347,0.348737,27.25,1.901901,0,-0.8911,96,0,-78,4,100,0
28.7,-0.000688,-0.00020722,,,0.33623,0.101359,0.066458,0.146826,0.121662,62.96034,63.264033,0.440385,0.349048,27.25,1.693878,0,-0.668185,96,0,-78,4,100,0
28.8,-0.002347,-0.00066196,,,0.333639,0.221968,0.065671,0.121238,0.22232,62.908572,63.335071,0.440419,0.349317,27.25,1.693878,0,-0.668185,96,0,-78,4,100,0
28.9,0.005188,-0.00109268,,,0.315537,0.413801,0.072819,0.078035,0.322451,62.839825,63.335071,0.440465,0.349694,27.25,1.774185,0,-0.889984,96,0,-79,4,101,0
29,0.002398,-0.00147976,,,0.312957,0.039676,0.070516,0.055314,-0.047348,62.839825,63.407666,0.440511,0.350071,27.25,1.613327,0,-0.891597,96,0,-79,4,100,0
29.1,-0.005769,-0.00179986,,,0.310377,-0.095794,0.062812,0.032695,-0.206166,63.035227,63.283302,0.440557,0.350448,27.25,1.822327,0,-1.115632,96,0,-78,4,99,0
29.2,-0.005082,-0.002129,,,0.320702,0.252581,0.063775,0.121238,0.224862,63.23063,63.283302,0.440604,0.350824,27.25,1.822327,0,-1.115632,96,0,-77,4,99,0
29.3,0.004052,-0.00249432,,,0.344013,0.555864,0.073995,0.182872,0.616182,63.282398,63.212264,0.440777,0.351847,27.25,1.821823,0,-0.891912,96,0,-77,4,100,0
29.4,0.003876,-0.00286746,,,0.33623,0.158788,0.073669,0.146826,0.166707,63.23063,63.0879,0.44095,0.352869,27.25,1.901901,0,-0.8911,97,0,-77,4,100,0
29.5,-0.0007,-0.0032855,,,0.338823,0.126247,0.068968,0.146826,0.124154,63.106265,63.015305,0.441123,0.353892,27.25,1.901901,0,-0.8911,97,0,-77,4,100,0
29.6,0.000299,-0.00366238,,,0.341417,0.335142,0.070254,0.141698,0.356279,63.178861,63.139669,0.441296,0.354914,27.25,1.901901,0,-0.8911,97,0,-77,4,100,0
29.7,0.001389,-0.00391792,,,0.32846,0.204197,0.071664,0.100861,0.164194,63.251456,63.264033,0.441469,0.355936,27.25,1.613327,0,-0.891597,97,0,-77,4,100,0
29.8,-0.002681,-0.00404492,,,0.320702,0.039676,0.067426,0.060354,-0.049755,63.251456,63.403818,0.441642,0.356959,27.25,1.323288,0,-0.668185,98,0,-77,4,100,0
29.9,-0.008296,-0.00426122,,,0.312957,0.054411,0.061635,0.035203,-0.064179,63.251456,63.621735,0.441768,0.357605,27.25,1.032326,0,-0.443789,98,0,-77,4,99,0
30,-0.005641,-0.00459488,,,0.302647,0.337744,0.063951,0.005188,0.186858,63.324051,63.694331,0.441895,0.35825,27.25,1.323463,0,-0.444279,98,0,-76,4,99,0
30.1,-0.001467,-0.00488114,,,0.305223,0.275663,0.068703,0.040223,0.181813,63.519454,63.765369,0.442022,0.358896,27.25,1.532532,0,-0.219739,99,0,-75,4,100,0
30.2,-0.003003,-0.0051625,,,0.333639,0.106327,0.067919,0.164817,0.139131,63.642261,63.765369,0.442329,0.360315,27.375,1.741669,0,-0.219102,99,0,-75,4,100,0
30.3,-0.00514,-0.00544884,,,0.344013,0.206732,0.066332,0.157099,0.229951,63.694029,63.694331,0.442636,0.361735,27.25,2.03141,0,-0.220113,99,0,-74,4,99,0
30.4,-0.006116,-0.0057548,,,0.344013,0.221968,0.065836,0.144262,0.242697,63.638412,63.569966,0.442944,0.363154,27.25,1.369003,0,0.009404,100,0,-75,4,99,0
30.5,-0.005025,-0.00600294,,,0.341417,0.224512,0.066693,0.139136,0.22232,63.711007,63.621735,0.443251,0.364574,27.25,1.578049,0,-0.441988,100,0,-74,4,99,0
30.6,-0.008117,-0.00621052,,,0.33623,0.098877,0.062949,0.113587,0.059765,63.639969,63.746099,0.443558,0.365993,27.375,1.368126,0,-0.216448,100,0,-75,4,99,0
30.7,-0.010388,-0.00648198,,,0.331049,0.280807,0.060316,0.078035,0.207091,63.568931,63.817138,0.443866,0.367413,27.375,1.158295,0,-0.217103,100,0,-75,4,98,0
30.8,-0.006579,-0.00679738,,,0.325873,0.376939,0.063805,0.045248,0.260595,63.639969,63.840557,0.444046,0.368187,27.25,1.532013,0,-0.443959,100,0,-75,4,99,0
30.9,-0.008569,-0.00707952,,,0.315537,0.146247,0.061503,0.017673,0.008357,63.793079,63.913152,0.444227,0.368961,27.375,1.40593,0,-0.222002,100,0,-74,4,99,0
31,-0.010246,-0.00727524,,,0.300073,0.037224,0.059201,-0.009752,-0.128572,64.018784,63.913152,0.444407,0.369735,27.25,1.69455,0,-0.222986,100,0,-73,4,98,0
31.1,-0.012083,-0.00747616,,,0.33623,0.049494,0.057215,0.105947,0.001056,64.291017,63.98419,0.444588,0.370508,27.25,2.030907,0,-0.444146,100,0,-71,4,98,0
31.2,-0.011543,-0.00776252,,,0.346609,0.296271,0.058102,0.164817,0.335435,64.48727,63.98419,0.445025,0.372206,27.25,1.951401,0,-0.21847,100,0,-71,4,98,0
31.3,-0.011009,-0.00801898,,,0.346609,0.237251,0.05854,0.154529,0.240145,64.669419,63.98419,0.445462,0.373903,27.25,1.741669,0,-0.219102,100,0,-70,4,98,0
31.4,-0.011096,-0.00829656,,,0.346609,0.257701,0.057773,0.144262,0.250359,64.692839,63.909002,0.445899,0.3756,27.25,1.660423,0,-0.217455,100,0,-69,4,98,0
31.5,-0.008553,-0.008801,,,0.354408,0.395336,0.059955,0.141698,0.379833,64.768027,63.960771,0.446336,0.377298,27.375,1.774681,0,-0.224594,100,0,-69,4,99,0
